"GeoMax®SW,4600,4.6,1.1,kW,4.1"
"GeoMax®SW,5900,5.9,1.4,kW,4.1"
"GeoMax®SW,7000,7.0,1.7,kW,4.2"
"GeoMax®SW,8300,8.3,2.0,kW,4.2"
"GeoMax®SW,10300,10.3,2.5,kW,4.2"
"GeoMax®SW,12400,12.4,3.0,kW,4.2"
"GeoMax®SW,15000,15.0,3.4,kW,4.4"
"GeoMax®SW,16800,16.8,3.8,kW,4.4"
